material_id;band_gap
mp-1000217;4.626
mp-1000500;0
mp-1000517;0
mp-1000691;0
mp-1001530;0
mp-1001696;0
mp-1002183;0
mp-1002184;0
mp-1002187;0
mp-1002188;0
mp-1002194;0
mp-1002195;0
mp-1002199;0
mp-1002201;0
mp-1002204;0
mp-1002205;0
mp-1002212;0
mp-1002214;0
mp-1002215;0
mp-1002218;0
mp-1002225;0
mp-1002231;0
mp-1003061;0
mp-1004656;0
mp-1005343;0
mp-1005370;0
mp-1006366;0
mp-1006973;0
mp-1006991;0
mp-1007150;0
mp-1008033;0
mp-1008143;0
mp-1010315;0
mp-1010825;0
mp-1011681;0
mp-1011715;0
mp-1011886;0
mp-1012359;0
mp-1012461;0
mp-1018224;1.8624
mp-1018411;1.7319
mp-1051901;0
mp-1051920;0
mp-1051925;0
mp-1057283;0
mp-1057291;0
mp-1057305;0
mp-1057314;0
mp-1058498;0
mp-1058510;0
mp-1058525;0
mp-1058529;0
mp-1059996;0
mp-1060031;0
mp-1060053;0
mp-1060080;0
mp-1061051;0
mp-1061074;0
mp-1061105;0
mp-1061121;0
mp-1064469;0
mp-1064504;0
mp-1064525;0.2895
mp-1064561;0
mp-1066433;0
mp-1066444;0
mp-1066462;0
mp-1066469;0
mp-1067395;0
mp-1067421;0
mp-1067440;0
mp-1067450;0
mp-1067451;1.4237
mp-1067574;1.4254
mp-1067704;1.4291
mp-1067842;1.4291
mp-1068632;0
mp-1068701;0
mp-1068790;0
mp-1068806;0
mp-1068822;0
mp-1068878;0
mp-1068947;0
mp-1068960;0.378
mp-1068970;0
mp-1068982;0.3785
mp-1069013;0.3769
mp-1069018;0.3769
mp-1069440;0.5436
mp-1069448;0.5449
mp-1069458;0.5434
mp-1069459;0.5434
mp-1069462;0
mp-1069512;0
mp-1069527;0
mp-1069563;0
mp-1069565;0
mp-1069606;0
mp-1069621;0
mp-1069629;0
mp-1069657;0
mp-1069686;0
mp-1069731;0
mp-1069757;0
mp-1070237;0
mp-1070282;0
mp-1070324;0
mp-1070362;0
mp-1070408;0
mp-1070470;0
mp-1070522;0
mp-1070577;0
mp-1070583;0
mp-1070593;0
mp-1070619;0
mp-1070674;0
mp-1070677;0
mp-1070712;0
mp-1070717;0
mp-1070734;0.4021
mp-1070756;0.4023
mp-1070768;0
mp-1070776;0.4006
mp-1070785;0.4006
mp-1070842;0
mp-1070877;0
mp-1070942;0
mp-1070947;0
mp-1077777;0
mp-1078094;1.1976
mp-1078110;0
mp-1078485;0
mp-1079639;0
mp-1079868;0
mp-1092253;0
mp-1095525;0
mp-1101956;0
mp-1102075;4.7953
mp-1103088;0
mp-1103949;3.7614
mp-1106237;0
mp-1114969;3.2579
mp-1115081;1.2754
mp-1115375;2.662
mp-1115395;0
mp-1115706;0
mp-1115786;0
mp-1116021;0
mp-1121422;0
mp-1122042;2.3346
mp-1124804;0
mp-1124947;0
mp-1125186;0.0156
mp-1126411;0
mp-1126574;0
mp-1127229;2.5294
mp-1127261;0
mp-1127337;5.5577
mp-1127643;0
mp-1128069;3.2321
mp-1128435;1.0125
mp-1128688;0
mp-1129842;0
mp-1130155;0
mp-1130205;4.3919
mp-1130281;4.7715
mp-1131932;0
mp-1132749;0
mp-1133340;0
mp-1135635;0
mp-1135693;0
mp-1136368;0
mp-1136389;0
mp-1136493;1.0095
mp-1136732;0
mp-1136903;0.9594
mp-1136937;2.6071
mp-1139951;0.2857
mp-1140062;0.3449
mp-1140668;0.2156
mp-1140687;4.3487
mp-1140886;0.5365
mp-1141117;5.0657
mp-1141296;0.433
mp-1141517;0.9557
mp-1141782;1.9541
mp-11422;0.0099
mp-1142301;0.436
mp-1142729;4.4339
mp-1143390;0
mp-1143925;1.4854
mp-1144400;4.0172
mp-1144407;0
mp-11483;0.4763
mp-1149410;0
mp-1149426;0
mp-11501;0.0131
mp-1150351;0.9519
mp-1150821;0
mp-1150839;0
mp-1151080;0
mp-1152929;0
mp-1153988;1.9665
mp-1156942;2.4367
mp-1157954;5.381
mp-1159363;0
mp-11594;0
mp-1159573;0
mp-1159602;1.255
mp-1160814;0
mp-1160881;0
mp-1161454;4.2157
mp-1161468;1.2573
mp-1162708;1.0265
mp-1162985;1.0281
mp-1163178;4.8473
mp-1163593;0.4981
mp-1163639;4.0352
mp-1164488;0
mp-1164932;0
mp-1164954;0
mp-1164955;0
mp-1165068;0.8836
mp-1165179;0
mp-1165207;0
mp-1165733;2.2592
mp-1165985;3.1451
mp-1166045;0
mp-1167195;0.4663
mp-1167517;0
mp-1168157;3.291
mp-1169558;4.6901
mp-1169621;4.436
mp-1170147;0
mp-1170763;0
mp-1171233;2.3806
mp-1171575;0
mp-1172005;0
mp-11743;0.0303
mp-1181285;0.4032
mp-1181584;2.9831
mp-1182583;0
mp-1185410;0
mp-1185859;0
mp-1186271;0.5472
mp-1188642;0
mp-1189340;0
mp-1191035;0
mp-1196113;4.1376
mp-1196833;1.5165
mp-1197174;3.2927
mp-1197814;0.3513
mp-1198150;0.6402
mp-1201065;2.3545
mp-1203133;4.1887
mp-1204989;1.7253
mp-1205321;0.1757
mp-1216736;4.2562
mp-1221975;0.6007
mp-12265;1.0063
mp-1226850;0
mp-1230498;0
mp-1230698;0
mp-1230762;4.5024
mp-1231296;0.2507
mp-1232297;0
mp-1237143;0.4409
mp-1237221;0.4814
mp-1237534;1.0125
mp-1239745;4.3784
mp-1239912;0
mp-1240448;0
mp-1240549;0
mp-1240632;0
mp-1241435;4.4434
mp-1242371;0
mp-1242497;3.9838
mp-1242792;0
mp-1243095;1.0404
mp-1243177;0
mp-1243249;1.1919
mp-1248793;0
mp-1249069;0
mp-1249955;0
mp-1252832;0
mp-1253282;0
mp-1253380;0
mp-1253944;0
mp-1257315;0
mp-1257574;0
mp-1258160;0
mp-1258282;0
mp-1258423;0
mp-1258485;0
mp-1258971;0
mp-1259078;0
mp-1260453;0
mp-1260568;0
mp-1260898;0
mp-1261378;0
mp-1262105;0
mp-1262134;0
mp-1263063;0
mp-1263090;0
mp-1263208;0
mp-1263233;0
mp-1263347;0
mp-1264161;0
mp-1264673;0
mp-1264832;0
mp-1266702;0
mp-1267114;0
mp-1267146;0
mp-1267849;0
mp-12780;0.0684
mp-12919;0
mp-1299942;0
mp-1300125;0
mp-1300137;0
mp-1300528;0
mp-13070;0
mp-1325397;1.4076
mp-1326047;0.3719
mp-1326726;3.6289
mp-13272;0
mp-1327891;2.3794
mp-1334065;3.7742
mp-1336758;0
mp-1337737;3.3362
mp-13398;0
mp-1340982;2.4273
mp-1346666;1.7294
mp-1349404;0
mp-1350424;4.6401
mp-1351082;4.0133
mp-1353639;0.4507
mp-1354069;0.0459
mp-1354679;3.9683
mp-1355968;3.0969
mp-1358032;0.5469
mp-1358106;3.1055
mp-1358739;4.1974
mp-1359029;4.0987
mp-1359931;3.7365
mp-1363587;1.376
mp-1369030;2.4139
mp-1369150;0.4091
mp-1371741;0
mp-1380882;0.1602
mp-1380926;1.6092
mp-1381430;3.7443
mp-1382008;0
mp-1382615;0
mp-1385379;4.265
mp-1385514;0.9312
mp-1388362;3.0069
mp-1390129;0
mp-1394352;0
mp-1394765;3.9889
mp-1401963;2.1506
mp-1403972;0
mp-1413775;0
mp-1414588;0
mp-1415188;1.2504
mp-1415337;0.3482
mp-1415528;0
mp-1416025;0
mp-1416220;0.3865
mp-1417290;0
mp-1417347;0
mp-1417397;1.201
mp-1418009;0
mp-1419355;0
mp-1419904;0
mp-1420488;0
mp-1420609;0.4612
mp-1420624;0
mp-1422184;5.0856
mp-1422530;0
mp-1423010;0
mp-1423501;0
mp-1423999;1.0908
mp-1424480;0
mp-1424781;0
mp-1425688;0
mp-1425788;0
mp-1426323;0
mp-1426587;0.662
mp-1426726;0
mp-1426778;0
mp-1427159;0
mp-1429770;2.6232
mp-1430311;0
mp-1431396;0
mp-1431723;0
mp-1432078;0
mp-1432218;0
mp-1432625;3.1043
mp-1434395;0
mp-1434695;4.7914
mp-1434885;0
mp-1435116;0
mp-1435213;4.4619
mp-1436276;0
mp-1437009;0
mp-1437618;0
mp-1437701;0
mp-1437929;0
mp-1438131;0
mp-1438502;0
mp-1438579;0
mp-1438602;1.9548
mp-1438908;0
mp-1438909;0
mp-1439221;0
mp-1439568;0
mp-1439644;0.3188
mp-1439681;0
mp-1439862;0.5528
mp-1439888;0
mp-1440081;0.8009
mp-1440498;0
mp-1441265;0
mp-1442231;0
mp-1442345;0
mp-1443089;0.5715
mp-1458;0.0693
mp-1523487;0
mp-1524249;0.8851
mp-1524286;0
mp-1524505;0
mp-1524911;1.0379
mp-1525584;0
mp-1525605;0
mp-1525606;4.9925
mp-1536189;0.976
mp-1536520;0.4701
mp-1536828;0
mp-1537105;0
mp-1537406;0
mp-1537649;0
mp-1538103;0
mp-1538260;0
mp-1538351;0
mp-1538601;0
mp-1540102;1.2064
mp-1540818;1.2062
mp-1540927;0.765
mp-1541907;0.7465
mp-1544239;0.4521
mp-1546074;1.2433
mp-1546821;1.103
mp-1583518;1.3805
mp-1586297;0
mp-1586312;0
mp-1587511;0.3848
mp-1587664;0
mp-1587791;0
mp-1587830;0
mp-1588222;0.6944
mp-1588250;0
mp-1588332;0
mp-1588421;1.1791
mp-1588467;0
mp-1588690;0
mp-1589748;0
mp-1589843;0
mp-1590137;0
mp-1590342;0.5532
mp-1590383;0
mp-1590563;0
mp-1591057;0
mp-1591286;0
mp-1591344;0
mp-1591833;1.9454
mp-1592138;0
mp-1592201;0
mp-1592306;0
mp-1592548;0
mp-1592934;5.0892
mp-1593030;0
mp-1593146;0
mp-1593983;0
mp-1594194;0
mp-1595200;0.4312
mp-1595664;0
mp-1595692;0
mp-1597037;0.7013
mp-1597180;4.2733
mp-1597279;0
mp-1597295;4.7985
mp-1597924;0.8036
mp-1598367;2.6223
mp-1598944;0
mp-1599172;0
mp-1599245;1.6148
mp-1599746;0
mp-1599763;0.6675
mp-1599931;0
mp-1600787;0
mp-1600789;3.102
mp-1601011;0
mp-1601231;0
mp-1601930;3.5833
mp-1602237;0
mp-1602333;0
mp-1602496;0
mp-1603464;0.1882
mp-1604315;0
mp-1607666;0
mp-1609765;0
mp-1610445;0.9578
mp-1610750;0
mp-1610772;0
mp-1610876;0
mp-1611785;0
mp-1612626;0
mp-1615632;0
mp-1617211;0
mp-1619829;0.5247
mp-1620738;0
mp-1621931;0
mp-1624219;0
mp-1625463;2.1253
mp-1626730;3.9886
mp-1627315;4.2685
mp-1629253;3.7741
mp-1637561;3.6274
mp-1654458;0.8948
mp-1660018;0
mp-1667949;0
mp-1667995;1.9839
mp-1670241;0
mp-1671253;0
mp-1672060;0
mp-1672136;0.4714
mp-1673092;0
mp-1674159;0
mp-1674211;0
mp-1674280;0
mp-1675118;1.0908
mp-1675698;0
mp-1676084;0
mp-1676597;3.7376
mp-1676820;1.6239
mp-1677079;0.1941
mp-1677343;0
mp-1677535;0
mp-1677669;0
mp-1677678;0
mp-1678400;0
mp-1678519;0
mp-1680054;3.1049
mp-1680082;0
mp-1683744;4.018
mp-1684908;3.97
mp-1686422;0.8
mp-1687400;0
mp-1687777;0
mp-1688026;0
mp-1688177;0
mp-1688396;0
mp-1688658;0
mp-1694953;0.7541
mp-1695483;0
mp-1695562;0
mp-1695812;0
mp-1696052;0
mp-1696565;0
mp-1696619;0
mp-1696652;0.8389
mp-1697169;2.664
mp-1697602;0
mp-1697860;0
mp-1697870;0
mp-1697969;0.3863
mp-1698594;0
mp-1699041;4.962
mp-1699934;0.3877
mp-1700102;0.4426
mp-1700298;0
mp-1700485;0
mp-1700490;0
mp-1700652;0
mp-1700880;3.39
mp-1700957;0
mp-1701087;0
mp-1701205;1.1954
mp-1701254;0
mp-1702478;4.4621
mp-1702657;0
mp-1703303;0
mp-1703829;0
mp-1704790;0
mp-1704968;5.0892
mp-1705260;0
mp-1716449;0
mp-1727476;3.0108
mp-1731093;0
mp-1733832;0
mp-1734098;4.2685
mp-1734989;0
mp-1742601;0.9321
mp-1751163;4.1826
mp-1752084;0.5679
mp-1754451;0
mp-1760264;0
mp-1760944;2.1501
mp-1764290;0
mp-1764757;0
mp-1766311;0
mp-1776106;0
mp-1776133;0
mp-1776789;0
mp-1777623;0
mp-1779415;0
mp-1779601;1.2414
mp-1780759;0
mp-1780867;0
mp-1781329;0
mp-1781982;0
mp-1782244;1.9779
mp-1782675;0
mp-1783848;0.7972
mp-1783983;0
mp-1784808;0
mp-1786009;0
mp-1787034;4.9199
mp-1787543;0.4603
mp-1788009;4.4575
mp-1788345;3.3937
mp-1788569;0
mp-1788680;0
mp-1789267;0.0002
mp-1791003;0
mp-1791293;0
mp-1791337;0.4782
mp-1791981;0
mp-1792103;0
mp-1792244;0
mp-1793106;0
mp-1793857;0
mp-1794589;0
mp-1795425;0
mp-1795512;0
mp-1796073;0
mp-1796508;0
mp-1797243;0
mp-1798653;0.3945
mp-1798811;0
mp-1798899;0
mp-1799646;0.6272
mp-1801227;0
mp-1801655;0
mp-1801658;0
mp-1802266;0
mp-1802415;0
mp-1802529;0
mp-1803167;0
mp-1803574;0
mp-1803794;0
mp-1806407;1.624
mp-1810115;0
mp-1816090;4.2703
mp-1816535;4.1844
mp-1819337;2.396
mp-1820911;4.3159
mp-1827458;0.7496
mp-1827995;0
mp-1829004;0
mp-1830078;0
mp-1832650;0
mp-1832928;0
mp-1833255;0.0848
mp-1834902;0
mp-1835695;0
mp-1836630;0
mp-1840863;0.0204
mp-1842058;2.9887
mp-1842664;0
mp-1849494;3.7731
mp-1850198;3.6279
mp-1860717;0
mp-1867946;0.5725
mp-1870475;0
mp-1870640;5.0898
mp-1872016;0.5617
mp-1872275;1.731
mp-1872861;3.7379
mp-1875672;0
mp-1876575;0
mp-1878535;0
mp-1887301;1.0913
mp-1889274;3.1034
mp-1891763;3.7682
mp-1894766;4.0224
mp-1894768;1.4658
mp-1895271;3.9743
mp-1895506;4.179
mp-1896600;0.567
mp-18972;0
mp-1897512;4.6358
mp-1897837;0.935
mp-1920487;2.5276
mp-1921231;0
mp-1924018;2.1494
mp-1924669;0
mp-1928483;0
mp-1929487;1.2013
mp-1929731;2.6967
mp-1930644;3.095
mp-1930863;4.9603
mp-1931161;0
mp-1932256;0
mp-1934014;0
mp-1935076;0.5947
mp-19959;0.0194
mp-20025;1.3204
mp-20490;0.0647
mp-20700;0.0106
mp-20735;0.0078
mp-20779;0.0026
mp-20789;0.0301
mp-21242;0.0498
mp-22263;0.0139
mp-22522;0.0189
mp-23033;1.9598
mp-23164;1.2259
mp-2436;0.0514
mp-27303;0.7622
mp-27339;4.1101
mp-27893;3.8998
mp-27985;5.2685
mp-28295;3.2692
mp-28607;0
mp-28698;0.437
mp-288;0.5365
mp-28978;1.7443
mp-30151;0.2859
mp-3048;0
mp-30770;0.0129
mp-30855;0.0025
mp-31163;0
mp-31178;0.0226
mp-32163;2.8804
mp-3455;0
mp-4009;0.525
mp-504786;5.2642
mp-510140;0
mp-541507;0.028
mp-541837;0.4946
mp-551214;0
mp-551675;0.2913
mp-552120;4.2874
mp-554926;1.5284
mp-555382;0
mp-558811;0.5411
mp-560449;4.6238
mp-561628;0
mp-565780;1.5853
mp-567589;0
mp-567808;0
mp-567840;0
mp-569981;0
mp-573651;0
mp-582988;0.9234
mp-592;0.5362
mp-613384;0
mp-613509;0.3667
mp-614918;2.2287
mp-618578;1.5856
mp-622375;0.501
mp-641703;2.4873
mp-642279;0
mp-643701;4.2303
mp-655230;2.2461
mp-655431;0
mp-656253;1.2333
mp-657130;0
mp-657137;0
mp-657683;3.9
mp-657986;0.9217
mp-659418;1.1795
mp-659940;2.2493
mp-660654;2.1293
mp-660811;1.5941
mp-661374;2.1238
mp-661614;2.6265
mp-662815;0.4961
mp-663541;1.961
mp-664169;1.9398
mp-664231;2.4883
mp-664908;1.1795
mp-665;0.7004
mp-665179;0.4646
mp-665212;0.3669
mp-665229;0.3669
mp-665298;0
mp-665302;1.1624
mp-665365;3.7727
mp-665511;0.6912
mp-665869;4.6651
mp-666015;0.9057
mp-669316;3.0624
mp-669744;0.5252
mp-669750;4.2844
mp-670416;1.6325
mp-671087;2.4783
mp-671218;0.7004
mp-679086;1.9398
mp-679202;2.4173
mp-679964;0.9706
mp-680346;3.7727
mp-680651;0.6596
mp-680894;1.0062
mp-681216;4.6287
mp-681335;0.8982
mp-681348;1.5438
mp-682789;5.2679
mp-687762;0.703
mp-687863;0.7018
mp-688918;4.2988
mp-689025;0.3844
mp-689049;4.2707
mp-689455;3.0912
mp-690711;4.4593
mp-697267;4.0863
mp-700377;2.4142
mp-700896;0.9558
mp-701092;0.6707
mp-701541;1.5297
mp-702728;5.0908
mp-705546;4.1098
mp-707535;2.4083
mp-708874;5.0908
mp-712464;0.7597
mp-712945;1.5296
mp-719442;4.0163
mp-725538;4.421
mp-727083;4.2688
mp-728775;2.4009
mp-731959;4.182
mp-732312;4.1278
mp-733325;2.3846
mp-737055;2.3823
mp-742998;3.997
mp-749706;3.9882
mp-750429;3.9699
mp-768457;3.7143
mp-768484;3.1799
mp-768486;3.6818
mp-768500;3.21
mp-777615;3.4662
mp-778;0
mp-792571;3.4618
mp-794420;3.3325
mp-795162;3.3325
mp-825465;0.4484
mp-835041;0.1765
mp-835825;0.1327
mp-842511;0.3844
mp-842611;1.5978
mp-842883;0.6596
mp-842995;0.3844
mp-846373;4.0194
mp-846992;4.0163
mp-848807;4.2692
mp-852681;3.1784
mp-852685;3.715
mp-852695;3.2098
mp-852696;3.6824
mp-855570;3.6256
mp-855571;3.0776
mp-855577;3.6732
mp-855635;3.1012
mp-856457;3.1012
mp-860047;4.2688
mp-864017;3.9718
mp-864995;0
mp-8796;4.6651
mp-905889;0
mp-906090;0
mp-907386;0
mp-907438;0
mp-908203;0
mp-909797;0
mp-909870;0.4357
mp-910466;0
mp-910583;0
mp-911411;0
mp-912228;0
mp-912590;0
mp-912653;0
mp-912684;0
mp-912856;0
mp-913040;0
mp-913241;0
mp-913248;0
mp-914525;0
mp-914556;0
mp-914973;0
mp-915469;0
mp-916509;0.4043
mp-918835;0
mp-918943;0
mp-919836;0
mp-919951;0
mp-920798;0
mp-920812;0
mp-921823;0
mp-921863;0
mp-922643;0
mp-923405;0
mp-924829;0
mp-924887;0.4356
mp-925356;0
mp-925855;0.4356
mp-926287;0
mp-926337;0
mp-926810;0
mp-926882;0
mp-927372;0
mp-927806;0
mp-928241;0
mp-928778;0
mp-929024;0
mp-929104;0
mp-929143;0
mp-929178;0
mp-929258;0
mp-929391;0
mp-929445;0
mp-929525;0
mp-929545;0
mp-929760;0
mp-929782;0
mp-930125;0
mp-930252;0
mp-930290;0
mp-931197;0
mp-931877;0.4111
mp-932179;0
mp-932790;0
mp-933192;0
mp-935050;0
mp-935110;0
mp-937115;0
mp-937225;0.4109
mp-941220;0
mp-941526;0
mp-941737;0
mp-941771;0
mp-941881;0
mp-941957;0
mp-942062;0
mp-943077;0
mp-943390;0
mp-943539;0
mp-972916;0
mp-974386;0
mp-974404;0
mp-974428;0
mp-974443;0
mp-977910;0
mp-977932;0
mp-978159;0
mp-9808;2.6266
mp-987036;0.4403
mp-988040;0.4333
mp-988285;0.4291
mp-990480;0.0139
mp-991352;0
mp-991515;0
mp-991766;0.3041
mp-991956;0
mp-992087;0
mp-992305;0.3831
mp-992320;0
mp-992401;0
mp-992512;0
mp-993293;0
mp-993467;0
mp-993700;0
mp-993921;0.378
mp-993976;0
mp-994035;0
mp-994606;0
mp-994798;0
mp-995013;0
mp-995072;0
mp-995262;3.6732
mp-995913;3.6256
mp-999118;0
mp-999120;0
mp-999131;0
mp-999146;0
mp-999149;0
mp-999153;0
mp-999162;0
mp-999172;0