material_id;formula_pretty
mp-1201738;SiO2
mp-1201742;SiO2
mp-1201852;Nb2O5
mp-1201887;SiO2
mp-1202835;RbHSO4
mp-1202969;Tc3Se4I
mp-1203044;SiO2
mp-1203133;TlP(HO2)2
mp-1203327;SiO2
mp-1203655;SiO2
mp-1203704;SiO2
mp-1204026;SiO2
mp-1204057;SiO2
mp-1204070;SiO2
mp-1204418;SiO2
mp-1204989;H4C(N2O)2
mp-1205213;SiO2
mp-1205262;SiO2
mp-1205321;PtS
mp-12118;InCu2
mp-1214364;BaSiPt
mp-1216736;TlP(HO2)2
mp-1217027;TiAl3
mp-1220079;Ni2H
mp-1221975;Mn(GaS2)2
mp-12265;SrCuF4
mp-1226850;Ce3Sn
mp-1230039;Nb2O5
mp-1230498;ZrCuSi
mp-1230500;CaF2
mp-1230698;DyAl3
mp-1230762;Cs2LiI3
mp-1231296;CuAuSe4
mp-1231663;K2NaAlAs2
mp-1232297;BaPdS2
mp-12350;SiO2
mp-1237143;Mn(GaS2)2
mp-1237221;Bi2Se3
mp-1237237;HoMn2
mp-1237534;Sr2VO4
mp-1237570;SeO2
mp-1237643;TiSi2
mp-1237800;CaSnO3
mp-1237920;BaSiPt
mp-1238951;RhF3
mp-1239745;TlP(HO2)2
mp-1239912;BaAlGe
mp-1239961;ThO2
mp-1239965;CaF2
mp-1240044;LaN
mp-1240391;Pr3AlC
mp-1240448;TcB
mp-1240547;TiSi2
mp-1240549;DyAl3
mp-1240586;H2Se
mp-1240632;TcB
mp-1240717;LaN
mp-1240938;RhF3
mp-1241051;LiBiF6
mp-1241435;Sb2(SO4)3
mp-1241698;BaTaS3
mp-1242119;CaSnO3
mp-1242307;TbAu
mp-1242371;TcB
mp-1242404;LaN
mp-1242497;Sb2(SO4)3
mp-1242540;CaF2
mp-1242792;TcB
mp-1243095;PtS
mp-1243177;TiRu
mp-1243249;Bi2Se3
mp-1243250;ScAu2
mp-1243840;Sc2C
mp-1248130;NpSi2
mp-1248793;CeAlCu
mp-1249069;Ce2Si3Rh
mp-1249821;K2NaAlAs2
mp-1249955;Ce2Si3Rh
mp-1250024;Nd2AlNi2
mp-1250030;NpSi2
mp-1250704;K2NaAlAs2
mp-1251192;LiAl
mp-12524;Al2W
mp-1252832;DyAl3
mp-1252998;TiAl3
mp-1253103;Nd2AlNi2
mp-1253282;Sc2AlC
mp-1253380;DyAl3
mp-1253523;ErSiRu
mp-1253944;Ce2Si3Rh
mp-1255012;TiAl3
mp-1255664;Al2W
mp-1256345;K2NaAlAs2
mp-1256381;LiAl
mp-1256437;TiAl3
mp-1257315;Sc2AlC
mp-1257336;LiAl
mp-1257574;Yb(MnSi)2
mp-1258108;NpSi2
mp-1258159;LiAl
mp-1258160;ZrCuSi
mp-1258282;DyAl3
mp-1258423;Yb(MnSi)2
mp-1258426;LiAl
mp-1258485;Yb(MnSi)2
mp-1258627;Pr3AlC
mp-1258971;BaAlGe
mp-1259078;BaAlGe
mp-1259208;LiAl
mp-1259341;TiAl3
mp-1259882;Al2W
mp-1260400;ErSiRu
mp-1260453;DyAl3
mp-1260568;ZrCuSi
mp-1260592;NpSi2
mp-1260898;DyAl3
mp-1260934;TiSi2
mp-1261195;TiAl3
mp-1261378;DyAl3
mp-1262105;Sc2AlC
mp-1262134;DyAl3
mp-1262833;Pr3AlC
mp-1263028;TiSi2
mp-1263034;TiSi2
mp-1263063;DyAl3
mp-1263090;BaAlGe
mp-1263208;CeAlCu
mp-1263233;DyAl3
mp-1263347;Ce2Si3Rh
mp-1263821;Pr3AlC
mp-1264161;Ce2Si3Rh
mp-1264539;TiAl3
mp-1264673;Ce2Si3Rh
mp-1264832;CeAlCu
mp-1265510;Nd2AlNi2
mp-1266111;Al2W
mp-1266667;NpSi2
mp-1266702;DyAl3
mp-1267114;ZrCuSi
mp-1267146;DyAl3
mp-1267306;NpSi2
mp-12678;TaMn2
mp-1267849;DyAl3
mp-1268018;ErSiRu
mp-1272139;SnBr2
mp-12780;Sr(GaAu)2
mp-12787;SiO2
mp-12919;LaPIr
mp-1299942;UPt3
mp-1300101;Ba2LaTaO6
mp-1300125;Mn(GaS2)2
mp-1300137;CeAlCu
mp-1300278;Pr3AlC
mp-1300305;LiBiF6
mp-1300309;TbSn2
mp-1300341;TiSi2
mp-13004;SiO2
mp-1300528;CeCrS2O
mp-1300666;CaF2
mp-1300906;NpSi2
mp-1300992;KAuSe
mp-13055;Ba2LaTaO6
mp-13056;Ba2LaTaO6
mp-13070;Sc2AlC
mp-13132;LaN
mp-1324129;Nb2O5
mp-1325397;Sr2VO4
mp-1326047;Sr2VO4
mp-1326599;Ni2H
mp-1326726;Sb2(SO4)3
mp-13272;BaAlGe
mp-1327240;PNF2
mp-1327891;Li15H9N8
mp-1329705;Nb2O5
mp-1334065;B5H9N
mp-1336733;B7H10
mp-1336758;Li22Pb5
mp-1337168;PNF2
mp-1337737;Sb2(SO4)3
mp-13398;Yb(MnSi)2
mp-1340982;Li7P3S11
mp-1346666;H4C(N2O)2
mp-1349404;LuMn5
mp-1350424;Sr2LiSc(B2O5)2
mp-1351082;Sb2(SO4)3
mp-1353639;Mn(GaS2)2
mp-1354069;Sr2VO4
mp-1354679;TlP(HO2)2
mp-1354952;Nb2O5
mp-1355968;Sb2(SO4)3
mp-1357271;Nb2O5
mp-1358032;Bi2Se3
mp-1358106;Sb2(SO4)3
mp-1358739;TlP(HO2)2
mp-13590;LiB(CN)4
mp-1359029;TlP(HO2)2
mp-1359931;Sb2(SO4)3
mp-1360255;RbHSO4
mp-1362111;CaH2(CO2)2
mp-1363587;TcB
mp-1364247;Nb2O5
mp-1364516;PNF2
mp-1367497;Mn3Bi
mp-1369030;H4C(N2O)2
mp-1369150;Mn(GaS2)2
mp-1370416;Tc3Se4I
mp-1371561;PNF2
mp-1371741;U6Fe16Si7
mp-1375264;Nb2O5
mp-1379056;RbHSO4
mp-1380263;RbHSO4
mp-1380882;PtS
mp-1380926;Ba2S3
mp-1381268;Na2US3
mp-1381430;K3Ni2F7
mp-1381575;NaGdCl4
mp-1382008;TcB
mp-1382615;ZrCuSi
mp-1382997;BaTaS3
mp-1383045;CaF2
mp-1385379;TlP(HO2)2
mp-1385514;Bi12PtCl12
mp-1387417;PNF2
mp-1388362;H4C(N2O)2
mp-1389473;SrYb3
mp-1390078;K3Hg
mp-1390129;Ce3Sn
mp-1392416;CaFeF5
mp-1393028;CaH2(CO2)2
mp-1393343;PNF2
mp-1393412;Pr3Sc
mp-1394352;DyAl3
mp-1394765;TlP(HO2)2
mp-1395203;SnBr2
mp-1398178;CaCu(GeO3)2
mp-1401963;YClO
mp-1402673;CaH2(CO2)2
mp-1403313;Ho2(GePt3)3
mp-1403972;Sc2AlC
mp-1404866;TiAl3
mp-1406726;SrYb3
mp-1408910;Pr3Sc
mp-1409391;SrYb3
mp-1411251;K3Hg
mp-14113;CaSnO3
mp-1412944;GdTl3
mp-1413775;LuTiGe
mp-1414460;SnBr2
mp-1414588;BaPdS2
mp-1414595;BaAgTeF
mp-1415188;SrCuF4
mp-1415216;EuHgPb
mp-1415337;BaPdS2
mp-1415482;Rb2As3
mp-1415528;DyAl3
mp-1415629;CaAsAu
mp-1415922;NaHCO3
mp-1416025;PrB2Ir3
mp-1416057;TiAl3
mp-1416220;Li3UO4
mp-1416501;Nb2O5
mp-1417290;LiRe3
mp-1417347;Ce2Si3Rh
mp-1417382;BaSiPt
mp-1417397;Mn(GaS2)2
mp-1417399;Ba2LaTaO6
mp-1417981;K2SnCl6
mp-1418009;TcB
mp-1418275;CaF2
mp-1419032;ThB2Ir3
mp-1419172;K2SnCl6
mp-1419355;Yb3SnC
mp-1419423;PNF2
mp-1419904;NdNiSn
mp-1420131;K2NaAlAs2
mp-1420488;Pr2Bi
mp-1420609;Na4IrO4
mp-1420624;DyAl3
mp-1421122;Li2CuAs
mp-1421875;Ba2LaTaO6
mp-1422184;YClO
mp-1422530;CsIO3
mp-1422758;Al2W
mp-1423010;SmInRh
mp-1423214;Re3B
mp-1423276;HgRhF6
mp-1423383;NdOs2
mp-1423394;LiAl
mp-1423455;Er(GeRu)2
mp-1423501;TcB
mp-1423504;TbAgTe2
mp-1423949;IBr
mp-1423999;Bi2Se3
mp-1424093;LaN
mp-1424169;RhF3
mp-1424479;Rb2RhF6
mp-1424480;ErAu4
mp-1424503;SeO2
mp-1424686;BaNdMn2O5
mp-1424688;CaSnO3
mp-1424781;Sr(GaAu)2
mp-1424809;CaFeF5
mp-1424813;NdCl3
mp-1425159;Mn3Bi
mp-1425463;Sr2Cu2Ni(SO)2
mp-1425688;DyAl3
mp-1425788;U6Fe16Si7
mp-1426124;NaHCO3
mp-1426323;Nb3Ir
mp-1426436;K2SnCl6
mp-1426587;NaAg3O2
mp-1426726;Li2CeSb2
mp-1426778;LaPIr
mp-1427148;LiB(CN)4
mp-1427159;LiYGa4
mp-1427353;CaSnO3
mp-1427452;ErSiRu
mp-1427770;LiAl
mp-1428520;Nb2O5
mp-1428636;TbCl
mp-1428897;RhF3
mp-1429242;Zr2SnC
mp-1429770;Rb3NbO8
mp-1430061;CaF2
mp-1430311;TcB
mp-1430450;CaSnO3
mp-1431294;Cs2Pt3Se4
mp-1431396;LiYbPb
mp-1431723;Ce2Si3Rh
mp-1432078;Tm(CuGe)2
mp-1432218;Rh3F
mp-1432625;CsIO3
mp-1433310;CaCu(GeO3)2
mp-14338;Cs2Pt3Se4
mp-1433824;TaMn2
mp-1434144;MnGaPt
mp-1434395;MgCu
mp-1434695;TbH2ClO2
mp-1434771;LaN
mp-1434885;UReB3
mp-1434913;Nd2AlNi2
mp-1435116;CuAuSe4
mp-1435200;SnBr2
mp-1435213;YClO
mp-1435609;P2Pt
mp-1435813;Eu(BiPd)2
mp-1436117;Nb2O5
mp-1436276;TcB
mp-1437009;TcB
mp-1437302;SeO2
mp-1437574;ScAu2
mp-1437618;U2SeN2
mp-1437698;LaN
mp-1437701;Tm(CuGe)2
mp-1437735;MnGaPt
mp-1437838;Sc2C
mp-1437929;Ce3Sn
mp-1438086;TmInCu2
mp-1438131;DyAl3
mp-1438502;Er(NiP)2
mp-1438579;MnNi3
mp-1438602;Sr2NCl
mp-1438603;Te2Rh
mp-1438773;NbSbRu
mp-1438908;YbNiC2
mp-1438909;BaAlGe
mp-1438941;TiSi2
mp-1439037;Ni2H
mp-1439159;H2Se
mp-1439221;TmIr
mp-1439300;HoCd
mp-1439568;Yb(MnSi)2
mp-1439596;TbAu
mp-1439600;HgPt
mp-1439644;PtS
mp-1439661;TiBe2
mp-1439681;GdHg
mp-1439727;TiSi2
mp-1439862;Bi2Se3
mp-1439888;Gd(SiIr)2
mp-1439933;ErIr
mp-1440081;SnSe2
mp-1440348;InBr
mp-1440498;EuZn5
mp-1440579;TiAl3
mp-1440601;LaN
mp-1440661;LiAl
mp-1440664;ThO2
mp-1440844;CeC2
mp-1440877;HoMn2
mp-1441104;TbAu
mp-1441142;InCu2
mp-1441168;NbRu3C
mp-1441246;TbPbAu
mp-1441265;DyAl3
mp-1441306;CaSnO3
mp-1441500;NiI2
mp-1441994;Ce2TeO2
mp-1442231;TiRu
mp-1442345;Fe2P
mp-1442657;CsK(ClO4)2
mp-1443089;Mn(GaS2)2
mp-1458;Nb3Ir
mp-1475462;Te2Rh
mp-1475631;CrHgF6
mp-1476132;TbCl
mp-1504074;SeO2
mp-1504180;SeO2
mp-1504860;KAg3Se2
mp-15078;SiO2
mp-1514554;NaHCO3
mp-1523487;GdHg
mp-1523489;TiSi2
mp-1523708;TbSn2
mp-1523871;LiAl
mp-1524021;TbAu
mp-1524096;ScAu2
mp-1524249;TmIr
mp-1524286;MnNi3
mp-1524347;SnBr2
mp-1524450;Re3B
mp-1524505;UPt3
mp-1524546;SnBr2
mp-1524549;SnBr2
mp-1524573;SnBr2
mp-1524654;SnBr2
mp-1524911;SnSe2
mp-1525065;SnBr2
mp-1525302;SnBr2
mp-1525371;NiI2
mp-1525389;CaSnO3
mp-1525473;Ba2LaTaO6
mp-1525571;SnBr2
mp-1525584;Mn(GaS2)2
mp-1525605;Fe2P
mp-1525606;YClO
mp-1525670;SnBr2
mp-1525721;NdOs2
mp-1536189;PtS
mp-1536366;TiBe2
mp-1536391;ThO2
mp-1536506;IBr
mp-1536520;Bi2Se3
mp-1536828;TiRu
mp-1536848;CaSnO3
mp-1536987;InBr
mp-1537105;Nb3Ir
mp-1537143;TiSi2
mp-1537406;Sr2VO4
mp-1537492;ErIr
mp-1537516;TiAl3
mp-1537649;Ce3Sn
mp-1537716;RhF3
mp-1537755;Sc2C
mp-1537785;HoCd
mp-1537849;CaF2
mp-1537925;LaN
mp-1538077;Te2Rh
mp-1538103;YClO
mp-1538185;GdTl3
mp-1538194;NpSi2
mp-1538260;ErAu4
mp-1538292;NdCl3
mp-1538325;TbAu
mp-1538351;EuZn5
mp-1538397;LaN
mp-1538446;P2Pt
mp-1538566;TiAl3
mp-1538596;PNF2
mp-1538601;DyAl3
mp-1539829;Cs2Pt3Se4
mp-1539847;Ba2LaTaO6
mp-1539959;CaFeF5
mp-1540007;CaSnO3
mp-1540039;K2SnCl6
mp-1540102;SrCuF4
mp-1540109;CaFeF5
mp-1540190;K2NaAlAs2
mp-1540450;Cs2Pt3Se4
mp-1540587;K2SnCl6
mp-1540818;SrCuF4
mp-1540927;SnSe2
mp-1541485;CaF2
mp-1541632;K2NaAlAs2
mp-1541720;CaF2
mp-1541907;SnSe2
mp-1542458;BaAgTeF
mp-1542479;Ba2LaTaO6
mp-1542804;CaSnO3
mp-1543137;BaAgTeF
mp-1543389;NaHCO3
mp-1543407;NaHCO3
mp-1543730;PNF2
mp-1544052;Ba2LaTaO6
mp-1544107;SeO2
mp-1544239;PtS
mp-1545437;TaMn2
mp-1545732;Rb2As3
mp-1545874;Te2Rh
mp-1546074;Bi2Se3
mp-1546451;SeO2
mp-1546727;Nb2O5
mp-1546821;Mn(GaS2)2
mp-15556;Rb2As3
mp-15639;HgRhF6
mp-15671;Re3B
mp-15686;Li2CuAs
mp-1583518;TcB
mp-1583528;Nb2O5
mp-1586185;Nb2O5
mp-1586297;TmIr
mp-1586312;TiRu
mp-1586761;CaH2(CO2)2
mp-1587192;HgRhF6
mp-1587320;GdTl3
mp-1587511;PtS
mp-1587569;CaF2
mp-1587664;Yb3SnC
mp-1587791;LuTiGe
mp-1587830;DyAl3
mp-1587841;TbSn2
mp-1587911;TbAu
mp-1588222;BaPdS2
mp-1588250;MnNi3
mp-1588332;U2SeN2
mp-1588421;Mn(GaS2)2
mp-1588436;CeC2
mp-1588467;ErAu4
mp-1588535;IBr
mp-15886;Na2US3
mp-1588652;Mn3Bi
mp-1588690;GdHg
mp-1588808;TbCl
mp-1588913;ThB2Ir3
mp-1589006;CaAsAu
mp-1589567;TiSi2
mp-1589692;ThO2
mp-1589748;PrB2Ir3
mp-1589843;Ce3Sn
mp-1589846;NbSbRu
mp-1590137;Er(NiP)2
mp-1590342;Bi2Se3
mp-1590383;BaAlGe
mp-1590563;Tm(CuGe)2
mp-1590986;TbAu
mp-1591057;Nb3Ir
mp-1591182;MnGaPt
mp-1591286;LaPIr
mp-1591344;Yb(MnSi)2
mp-1591644;Pr3AlC
mp-1591681;NbRu3C
mp-1591702;BaNdMn2O5
mp-1591833;Sr2NCl
mp-1591856;EuHgPb
mp-1591990;Ni2H
mp-1592000;HgPt
mp-1592077;CaSnO3
mp-1592138;Pr2Bi
mp-1592201;CsIO3
mp-1592257;CeC2
mp-1592306;UReB3
mp-1592329;Al2W
mp-1592548;Tm(CuGe)2
mp-1592681;Re3B
mp-1592815;CrHgF6
mp-1592929;InBr
mp-1592934;YClO
mp-1593030;DyAl3
mp-1593117;HoMn2
mp-1593146;YbNiC2
mp-1593292;TmInCu2
mp-1593485;InCu2
mp-1593514;TiAl3
mp-1593517;Ce2TeO2
mp-1593518;HoMn2
mp-1593550;CaF2
mp-1593890;ScAu2
mp-1593897;PNF2
mp-1593919;CaSnO3
mp-1593945;P2Pt
mp-1593983;Gd(SiIr)2
mp-1593994;H2Se
mp-1594194;Fe2P
mp-1594233;TbCl
mp-1594331;MnGaPt
mp-1594397;TiBe2
mp-1594766;CaSnO3
mp-1594775;TbPbAu
mp-1595;Nb2O5
mp-1595115;LaN
mp-1595146;LaN
mp-1595178;Sc2C
mp-1595200;Na4IrO4
mp-1595485;NdCl3
mp-1595559;Er(GeRu)2
mp-1595664;UPt3
mp-1595692;EuZn5
mp-1595997;HoCd
mp-1596058;ErIr
mp-1596097;Nd2AlNi2
mp-1596177;ThO2
mp-1596260;TiAl3
mp-1596462;K2SnCl6
mp-1596493;TiSi2
mp-1596498;Nb2O5
mp-1596550;RhF3
mp-1596632;LaN
mp-1596668;KAuSe
mp-1596882;TiSi2
mp-1596967;TaMn2
mp-1596991;Zr2SnC
mp-1597037;SnSe2
mp-1597063;NiI2
mp-1597180;YClO
mp-1597237;RhF3
mp-1597279;Ce2Si3Rh
mp-1597295;TbH2ClO2
mp-1597297;BaSiPt
mp-1597723;CaSnO3
mp-1597838;ErSiRu
mp-1597924;SrCuF4
mp-1598264;NaGdCl4
mp-1598367;Rb3NbO8
mp-1598430;CsK(ClO4)2
mp-1598774;Cs2Pt3Se4
mp-1598944;DyAl3
mp-1599172;Sr(GaAu)2
mp-1599245;Ba2S3
mp-1599329;Nb2O5
mp-1599397;Na2US3
mp-1599708;Rb2As3
mp-1599731;KAg3Se2
mp-1599746;ZrCuSi
mp-1599763;NaAg3O2
mp-1599768;Te2Rh
mp-1599787;BaAgTeF
mp-1599888;Ba2LaTaO6
mp-1599931;LuMn5
mp-1599995;BaTaS3
mp-1600404;Ba2LaTaO6
mp-1600787;SmInRh
mp-1600789;CsIO3
mp-1601011;DyAl3
mp-1601231;CeAlCu
mp-1601468;Sr2Cu2Ni(SO)2
mp-1601744;SeO2
mp-1601791;Rb2RhF6
mp-1601930;K3Ni2F7
mp-1602237;NdNiSn
mp-1602333;CeCrS2O
mp-1602400;CaF2
mp-1602496;Mn(GaS2)2
mp-1602706;TbAgTe2
mp-1603464;PtS
mp-1603586;K2NaAlAs2
mp-1604315;CuAuSe4
mp-1604665;SnBr2
mp-1605083;CaCu(GeO3)2
mp-1605868;NaHCO3
mp-1606037;NaHCO3
mp-1606298;K2SnCl6
mp-1607666;DyAl3
mp-1608289;NdOs2
mp-1608950;Ba2LaTaO6
mp-1609282;Eu(BiPd)2
mp-1609434;Ni2H
mp-1609620;LaN
mp-1609765;TcB
mp-1610120;TiAl3
mp-1610445;Bi2Se3
mp-1610550;K2SnCl6
mp-1610750;TcB
mp-1610772;TcB
mp-1610876;TcB
mp-1611047;SeO2
mp-1611533;CaF2
mp-1611785;TcB
mp-1611951;SnBr2
mp-1612053;SeO2
mp-1612626;TcB
mp-1615632;BaPdS2
mp-1616585;CaFeF5
mp-1617211;Rh3F
mp-1617444;LaN
mp-1619829;Mn(GaS2)2
mp-1620671;SnBr2
mp-1620738;Sc2AlC
mp-1621931;DyAl3
mp-1623102;CaH2(CO2)2
mp-1623559;PNF2
mp-1624219;Ce3Sn
mp-1624491;CaCu(GeO3)2
mp-1624542;K3Hg
mp-1624822;Pr3Sc
mp-1625463;YClO
mp-1626319;SrYb3
mp-1626730;TlP(HO2)2
mp-1627315;TlP(HO2)2
mp-1627579;TiAl3
mp-1628025;K3Hg
mp-1628042;Ho2(GePt3)3
mp-1628297;SrYb3
mp-1629253;B5H9N
mp-1637561;Sb2(SO4)3
mp-1637964;SeO2
mp-1638303;CaF2
mp-1638417;Te2Rh
mp-1638420;NpSi2
mp-1654458;Bi12PtCl12
mp-1660018;U6Fe16Si7
mp-1667949;BaAlGe
mp-1667959;Te2Rh
mp-1667988;NbSbRu
mp-1667995;Sr2NCl
mp-1668261;InBr
mp-1668304;Ba2LaTaO6
mp-1668524;TiAl3
mp-1668873;LaN
mp-1668878;LiAl
mp-1670241;CuAuSe4
mp-1670325;NaHCO3
mp-1670465;Sr2Cu2Ni(SO)2
mp-1670740;TbAu
mp-1670809;SnBr2
mp-1670891;TiSi2
mp-1670948;K2SnCl6
mp-1670955;K2SnCl6
mp-1671253;Fe2P
mp-1671836;ErIr
mp-1672056;Ba2LaTaO6
mp-1672060;TcB
mp-1672085;KAuSe
mp-1672136;PtS
mp-1672509;NaHCO3
mp-1672603;NpSi2
mp-1672945;H2Se
mp-1673092;TcB
mp-1673844;CaCu(GeO3)2
mp-1674159;DyAl3
mp-16742;BaAgTeF
mp-1674211;Ce3Sn
mp-1674216;TiBe2
mp-1674252;ScAu2
mp-1674280;Tm(CuGe)2
mp-1674528;SeO2
mp-1675118;Bi2Se3
mp-1675661;CaF2
mp-1675698;TcB
mp-1676059;CsK(ClO4)2
mp-1676084;ZrCuSi
mp-1676597;K3Ni2F7
mp-1676817;Na2US3
mp-1676820;Ba2S3
mp-1677079;PtS
mp-1677234;NaGdCl4
mp-1677343;YbNiC2
mp-1677429;LaN
mp-1677535;MnNi3
mp-1677614;TbPbAu
mp-1677668;CaF2
mp-1677669;U2SeN2
mp-1677678;Er(NiP)2
mp-1677684;BaTaS3
mp-1678400;LuMn5
mp-1678519;CeCrS2O
mp-1680054;Sb2(SO4)3
mp-1680082;U6Fe16Si7
mp-1683392;RbHSO4
mp-1683744;Sb2(SO4)3
mp-1684908;TlP(HO2)2
mp-1685416;RbHSO4
mp-1686422;SnSe2
mp-1686586;HoMn2
mp-1686764;ThO2
mp-1686884;CeC2
mp-1687400;TmIr
mp-1687436;LaN
mp-1687544;HoCd
mp-1687640;TbSn2
mp-1687680;CaF2
mp-1687777;UPt3
mp-1687927;SeO2
mp-1687940;Ni2H
mp-1687996;Pr3AlC
mp-1688026;TcB
mp-1688035;TiSi2
mp-1688177;CeAlCu
mp-1688396;Mn(GaS2)2
mp-1688512;TiSi2
mp-1688523;HgPt
mp-1688571;LiBiF6
mp-1688658;TiRu
mp-1690511;Sc2C
mp-1694953;NaAg3O2
mp-1695483;EuZn5
mp-1695562;SmInRh
mp-1695618;InCu2
mp-1695812;Tm(CuGe)2
mp-1695937;CaSnO3
mp-1696036;MnGaPt
mp-1696052;LiYGa4
mp-1696299;RhF3
mp-1696379;CrHgF6
mp-16964;SiO2
mp-1696411;Nb2O5
mp-1696565;Ce2Si3Rh
mp-1696611;TbAgTe2
mp-1696619;DyAl3
mp-1696625;ThB2Ir3
mp-1696652;SrCuF4
mp-1696995;RhF3
mp-1697149;LiAl
mp-1697169;Rb3NbO8
mp-1697200;NiI2
mp-1697485;CaAsAu
mp-1697602;Li2CeSb2
mp-1697689;CaSnO3
mp-1697860;Sr(GaAu)2
mp-1697870;Pr2Bi
mp-1697969;BaPdS2
mp-1698329;BaNdMn2O5
mp-1698594;Nb3Ir
mp-1698627;LiB(CN)4
mp-1698685;Li2CuAs
mp-1698686;Al2W
mp-1698820;TmInCu2
mp-1699041;TbH2ClO2
mp-1699068;TbAu
mp-1699098;TaMn2
mp-1699140;IBr
mp-1699830;Nb2O5
mp-1699889;TbCl
mp-1699934;Li3UO4
mp-170;HoCd
mp-1700102;Na4IrO4
mp-1700298;UReB3
mp-1700485;ErAu4
mp-1700490;LiYbPb
mp-1700636;Er(GeRu)2
mp-1700652;Yb3SnC
mp-1700673;P2Pt
mp-1700842;K2SnCl6
mp-1700851;Eu(BiPd)2
mp-1700880;CsIO3
mp-1700908;HgRhF6
mp-1700957;LaPIr
mp-1700968;TbCl
mp-1701087;DyAl3
mp-1701205;Mn(GaS2)2
mp-1701254;LuTiGe
mp-1701657;Te2Rh
mp-1701665;Mn3Bi
mp-1702013;Ce2TeO2
mp-1702018;NbRu3C
mp-1702109;EuHgPb
mp-1702445;ErSiRu
mp-1702478;YClO
mp-1702633;CaSnO3
mp-1702657;PrB2Ir3
mp-1702786;NdOs2
mp-1702835;Re3B
mp-1702852;Nb2O5
mp-1703303;DyAl3
mp-1703535;GdTl3
mp-1703572;Zr2SnC
mp-1703590;BaAgTeF
mp-1703740;NdCl3
mp-1703818;Rb2RhF6
mp-1703829;NdNiSn
mp-1703998;Cs2Pt3Se4
mp-1704150;Ba2LaTaO6
mp-1704417;SeO2
mp-1704457;PNF2
mp-1704499;CaSnO3
mp-1704716;Nd2AlNi2
mp-1704790;CsIO3
mp-1704968;YClO
mp-1705260;DyAl3
mp-1708022;KAg3Se2
mp-1708335;Rb2As3
mp-1708554;BaSiPt
mp-1709113;K2NaAlAs2
mp-1709129;SeO2
mp-1712385;LaN
mp-1716449;BaPdS2
mp-1718331;K3Hg
mp-1726783;CaFeF5
mp-1727476;H4C(N2O)2
mp-17279;SiO2
mp-1730339;TiAl3
mp-1731093;TcB
mp-1732095;Ho2(GePt3)3
mp-1733455;SrYb3
mp-1733832;DyAl3
mp-1733988;CaH2(CO2)2
mp-1734098;TlP(HO2)2
mp-1734989;Ce2Si3Rh
mp-1741419;Pr3Sc
mp-1742601;Bi12PtCl12
mp-1742624;PNF2
mp-1743672;CaH2(CO2)2
mp-1746458;SrYb3
mp-1751163;TlP(HO2)2
mp-1752084;Mn(GaS2)2
mp-1752813;K3Hg
mp-1754451;Sc2AlC
mp-1754558;SnBr2
mp-1754641;PNF2
mp-1757691;SrYb3
mp-1760264;Ce3Sn
mp-1760944;YClO
mp-1760968;CaCu(GeO3)2
mp-1761275;CaF2
mp-1761636;Pr3Sc
mp-1764290;Rh3F
mp-1764757;TcB
mp-1765090;Ni2H
mp-1766311;U6Fe16Si7
mp-1766749;SnBr2
mp-1767393;CaFeF5
mp-1767701;TiAl3
mp-1768633;GdTl3
mp-1768902;NaGdCl4
mp-1771522;Mn3Bi
mp-1772703;CrHgF6
mp-1773285;CaFeF5
mp-1773879;EuHgPb
mp-1775581;BaTaS3
mp-1776106;DyAl3
mp-1776133;Li2CeSb2
mp-1776789;NdNiSn
mp-1777361;NaHCO3
mp-1777610;TbAgTe2
mp-1777623;LiYbPb
mp-1779415;DyAl3
mp-1779601;SrCuF4
mp-1780759;Bi2Se3
