material_id;formula_pretty
mp-1780867;Mn(GaS2)2
mp-1781329;YbNiC2
mp-1781982;CsIO3
mp-1782186;CaSnO3
mp-1782230;CaF2
mp-1782244;Sr2NCl
mp-1782675;BaAlGe
mp-1782765;Ce2TeO2
mp-1783291;TiBe2
mp-1783358;NbRu3C
mp-1783380;RhF3
mp-1783466;Sc2C
mp-1783794;LiAl
mp-1783848;SnSe2
mp-1783983;Gd(SiIr)2
mp-1784340;NiI2
mp-1784531;Mn3Bi
mp-1784808;Nb3Ir
mp-1784890;NdCl3
mp-1785017;Pr3Sc
mp-1785252;K3Hg
mp-1785662;LiBiF6
mp-1786009;LuTiGe
mp-1786048;InBr
mp-1787009;Ba2LaTaO6
mp-1787034;K3Ni2F7
mp-1787500;BaAgTeF
mp-1787543;Na4IrO4
mp-1788009;YClO
mp-1788345;CsIO3
mp-1788569;ZrCuSi
mp-1788680;BaPdS2
mp-1788924;CrHgF6
mp-1788973;Pr3AlC
mp-1789133;Al2W
mp-1789221;TbCl
mp-1789267;Rb3NbO8
mp-17909;SiO2
mp-1791003;GdHg
mp-1791293;LiRe3
mp-1791337;TmIr
mp-1791981;MgCu
mp-1792016;Ni2H
mp-1792103;TiRu
mp-1792244;TcB
mp-1792270;Ni2H
mp-1792650;MnGaPt
mp-1792726;ErIr
mp-1792790;LaN
mp-1792994;HgPt
mp-1793106;TcB
mp-1793300;CaF2
mp-1793446;NbSbRu
mp-1793857;TcB
mp-1794169;TiAl3
mp-1794317;LaN
mp-1794389;TiSi2
mp-1794576;CaF2
mp-1794589;MnNi3
mp-1794662;TiAl3
mp-1794692;HoCd
mp-1794768;TbAu
mp-1794883;CeC2
mp-1794891;ScAu2
mp-1794896;H2Se
mp-1795008;TiAl3
mp-1795425;TcB
mp-1795512;TcB
mp-1795618;ThO2
mp-1795736;Nb2O5
mp-1795869;MnGaPt
mp-1796073;Fe2P
mp-1796451;InCu2
mp-1796508;ErAu4
mp-1796749;TbAu
mp-1797166;HoMn2
mp-1797236;Re3B
mp-1797243;BaPdS2
mp-1797591;Nd2AlNi2
mp-1798568;ThB2Ir3
mp-1798653;Li3UO4
mp-1798811;DyAl3
mp-1798899;Tm(CuGe)2
mp-1799060;TmInCu2
mp-1799360;Er(GeRu)2
mp-1799646;PtS
mp-1799723;Nb2O5
mp-1800736;TbPbAu
mp-1801227;Er(NiP)2
mp-1801348;LaN
mp-1801468;CaSnO3
mp-1801470;TiSi2
mp-1801499;Te2Rh
mp-1801569;LaN
mp-1801604;TiSi2
mp-1801655;PrB2Ir3
mp-1801658;DyAl3
mp-1802266;Yb(MnSi)2
mp-1802415;LiYGa4
mp-1802529;UReB3
mp-1802543;TbCl
mp-1803167;Ce3Sn
mp-1803507;GdTl3
mp-1803574;Ce3Sn
mp-1803794;EuZn5
mp-1804000;PNF2
mp-1804769;SnBr2
mp-1805285;NpSi2
mp-1805312;HgRhF6
mp-1805402;Li2CuAs
mp-1806407;Ba2S3
mp-1807145;NaGdCl4
mp-1809759;Ba2LaTaO6
mp-1810115;DyAl3
mp-1811094;K2NaAlAs2
mp-1811389;Mn3Bi
mp-1812814;KAg3Se2
mp-1813569;BaSiPt
mp-1816090;TlP(HO2)2
mp-1816535;TlP(HO2)2
mp-1816760;CaH2(CO2)2
mp-1819282;CaFeF5
mp-1819337;H4C(N2O)2
mp-1820012;CaH2(CO2)2
mp-1820266;LiAl
mp-1820573;SnBr2
mp-1820911;TlP(HO2)2
mp-1824997;Nb2O5
mp-1826230;CaCu(GeO3)2
mp-1826597;Ho2(GePt3)3
mp-1826799;PNF2
mp-1826824;K2SnCl6
mp-1827458;NaAg3O2
mp-1827646;IBr
mp-1827995;Pr2Bi
mp-18280;SiO2
mp-1828399;HoMn2
mp-1828473;Ba2LaTaO6
mp-1828485;EuHgPb
mp-1829004;SmInRh
mp-1829198;SrYb3
mp-1829206;ErSiRu
mp-1829478;P2Pt
mp-1829736;CaSnO3
mp-1829781;SrYb3
mp-1830078;CeAlCu
mp-1832650;Bi2Se3
mp-1832928;CeCrS2O
mp-1832933;Nb2O5
mp-1833227;KAuSe
mp-1833255;Yb3SnC
mp-1834037;SeO2
mp-1834194;LiB(CN)4
mp-1834524;CaFeF5
mp-1834902;Fe2P
mp-1835089;Nb2O5
mp-1835695;Pu3Co
mp-1835808;K3Hg
mp-1836630;DyAl3
mp-1837931;Rb2As3
mp-1839295;SeO2
mp-1839337;SeO2
mp-1840863;U6Fe16Si7
mp-1841835;SrYb3
mp-1842058;H4C(N2O)2
mp-1842664;U6Fe16Si7
mp-1843418;SeO2
mp-1848078;Nb2O5
mp-1849494;B5H9N
mp-1849910;B7H10
mp-1850198;Sb2(SO4)3
mp-1851483;PNF2
mp-1860717;U2SeN2
mp-1860969;SnBr2
mp-1863325;Mg16Al12N
mp-1864470;CsK(ClO4)2
mp-1864472;CaAsAu
mp-1864493;CaSnO3
mp-1865297;TiSi2
mp-1867946;Mn(GaS2)2
mp-1868807;Sr2Cu2Ni(SO)2
mp-1868900;TbSn2
mp-1870475;Sr(GaAu)2
mp-1870640;YClO
mp-1871338;NdOs2
mp-1872016;Mn(GaS2)2
mp-1872275;H4C(N2O)2
mp-1872861;Sb2(SO4)3
mp-1873928;Zr2SnC
mp-1875672;Ce2Si3Rh
mp-1875917;Na2US3
mp-1876575;Rh3F
mp-1877199;RbHSO4
mp-1878535;Sc2AlC
mp-1880274;TaMn2
mp-1881977;CaF2
mp-1882995;ThO2
mp-1887073;SnBr2
mp-1887301;Bi2Se3
mp-1889274;Sb2(SO4)3
mp-1890073;PNF2
mp-1891763;Cs2LiI3
mp-1894207;PNF2
mp-1894766;Sb2(SO4)3
mp-1894768;Sr2VO4
mp-1895271;TlP(HO2)2
mp-1895506;TlP(HO2)2
mp-1895847;PNF2
mp-1896231;Nb2O5
mp-1896279;RbHSO4
mp-1896600;Mn(GaS2)2
mp-18972;Sr2VO4
mp-1897512;Sr2LiSc(B2O5)2
mp-1897837;Bi12PtCl12
mp-1902455;RbHSO4
mp-1919726;Nb2O5
mp-1920053;Nb2O5
mp-1920060;Tc3Se4I
mp-1920487;Li7P3S11
mp-1921231;Sr2VO4
mp-1921369;Te2Rh
mp-1922852;Rb2RhF6
mp-1922879;RhF3
mp-1923093;Eu(BiPd)2
mp-1923932;RhF3
mp-1924018;YClO
mp-1924376;BaNdMn2O5
mp-1924669;UPt3
mp-1928483;LaPIr
mp-1929487;Mn(GaS2)2
mp-1929731;Li15H9N8
mp-1930644;Sb2(SO4)3
mp-1930795;K2SnCl6
mp-1930863;TbH2ClO2
mp-1931161;Tm(CuGe)2
mp-1932256;TcB
mp-1932957;LiAl
mp-1933931;CaCu(GeO3)2
mp-1934014;Ce2Si3Rh
mp-1934051;CaSnO3
mp-1935076;PtS
mp-1939249;Cs2Pt3Se4
mp-1982639;ThO2
mp-1982799;HoMn2
mp-19959;LuTiGe
mp-20025;Mn(GaS2)2
mp-20269;MnGaPt
mp-20490;NdNiSn
mp-20503;GdTl3
mp-2068;RhF3
mp-20700;Gd(SiIr)2
mp-20735;Ce3Sn
mp-20779;Li2CeSb2
mp-20789;SmInRh
mp-21208;RhF3
mp-21242;LiYbPb
mp-21298;NpSi2
mp-22214;Rb2RhF6
mp-22247;ErSiRu
mp-22263;Yb3SnC
mp-22351;NbRu3C
mp-22522;ZrCuSi
mp-2256;LiAl
mp-228;Te2Rh
mp-22870;InBr
mp-23033;Sr2NCl
mp-23164;Bi2Se3
mp-23183;NdCl3
mp-23200;InBr
mp-23499;K2SnCl6
mp-23685;CaH2(CO2)2
mp-2436;EuZn5
mp-24420;H2Se
mp-256;LaN
mp-2582;TiSi2
mp-2713;ErIr
mp-27303;NaAg3O2
mp-27339;Sb2(SO4)3
mp-2741;CaF2
mp-27419;LiBiF6
mp-2749;TiBe2
mp-27638;NiI2
mp-27639;IBr
mp-2769;HoMn2
mp-27820;B7H10
mp-27893;B5H9N
mp-27923;TbCl
mp-27985;YClO
mp-28156;NaGdCl4
mp-28295;CsIO3
mp-2839;CeC2
mp-28607;UReB3
mp-28698;Na4IrO4
mp-288;PtS
mp-28978;Ba2S3
mp-29862;SnBr2
mp-29941;Sc2C
mp-30151;CuAuSe4
mp-30413;TbPbAu
mp-3048;U2SeN2
mp-30770;LuMn5
mp-30855;UPt3
mp-31163;Ce2Si3Rh
mp-31178;DyAl3
mp-31489;PNF2
mp-32163;Rb3NbO8
mp-32241;Nb2O5
mp-32274;Nb2O5
mp-32277;Nb2O5
mp-32667;SiO2
mp-32895;SiO2
mp-34150;SiO2
mp-3455;Er(NiP)2
mp-3551;TbAgTe2
mp-3927;CaAsAu
mp-4001;BaTaS3
mp-4009;BaPdS2
mp-4190;CaSnO3
mp-4438;CaSnO3
mp-4613;Zr2SnC
mp-4873;Ce2TeO2
mp-504757;TbCl
mp-504786;YClO
mp-505297;NbSbRu
mp-505611;Sr2Cu2Ni(SO)2
mp-510140;Pu3Co
mp-510703;PNF2
mp-530546;SiO2
mp-532105;SiO2
mp-541507;Sr2VO4
mp-541837;Bi2Se3
mp-542232;CaFeF5
mp-542814;SiO2
mp-542915;TiAl3
mp-545488;SiO2
mp-545569;SiO2
mp-545597;SiO2
mp-545719;SiO2
mp-545995;SiO2
mp-546546;SiO2
mp-546665;BaNdMn2O5
mp-546794;SiO2
mp-546910;CaSnO3
mp-547211;SiO2
mp-547960;SiO2
mp-548081;SiO2
mp-548266;SiO2
mp-548401;SiO2
mp-548583;SiO2
mp-548735;SiO2
mp-548913;SiO2
mp-549166;SiO2
mp-551214;CeCrS2O
mp-551675;Li3UO4
mp-552120;YClO
mp-553881;SiO2
mp-553945;SiO2
mp-553993;SiO2
mp-554015;CsK(ClO4)2
mp-554089;SiO2
mp-554151;SiO2
mp-554175;SiO2
mp-554243;SiO2
mp-554258;SiO2
mp-554267;SiO2
mp-554355;CaF2
mp-554397;SiO2
mp-554498;SiO2
mp-554543;SiO2
mp-554573;SiO2
mp-554665;SiO2
mp-554682;SiO2
mp-554755;SiO2
mp-554776;PNF2
mp-554926;Sr2VO4
mp-554946;SiO2
mp-555147;SiO2
mp-555165;SiO2
mp-555211;SiO2
mp-555235;SiO2
mp-555251;SiO2
mp-555292;PNF2
mp-555355;SiO2
mp-555382;Sr2VO4
mp-555394;SiO2
mp-555411;SiO2
mp-555443;PNF2
mp-555483;SiO2
mp-555497;SiO2
mp-555521;SiO2
mp-555544;SiO2
mp-555556;SiO2
mp-555676;SiO2
mp-555700;SiO2
mp-555740;SiO2
mp-555791;SiO2
mp-555823;SiO2
mp-555891;SiO2
mp-555960;SiO2
mp-556027;SiO2
mp-556044;SiO2
mp-556048;Nb2O5
mp-556068;SiO2
mp-556088;SiO2
mp-556110;CaH2(CO2)2
mp-556132;SiO2
mp-556218;SiO2
mp-556257;SiO2
mp-556262;SiO2
mp-556274;SiO2
mp-556319;SiO2
mp-556376;SiO2
mp-556454;SiO2
mp-556464;SiO2
mp-556469;SiO2
mp-556537;SiO2
mp-556553;SiO2
mp-556564;SiO2
mp-556588;SiO2
mp-556591;SiO2
mp-556611;CaFeF5
mp-556654;SiO2
mp-556662;SiO2
mp-556788;SiO2
mp-556812;SiO2
mp-556880;SiO2
mp-556882;SiO2
mp-556961;SiO2
mp-556963;SiO2
mp-556985;SiO2
mp-556994;SiO2
mp-557004;SiO2
mp-557017;SiO2
mp-557024;SiO2
mp-557076;SiO2
mp-557118;SiO2
mp-557134;SiO2
mp-557182;CaFeF5
mp-557194;SiO2
mp-557211;SiO2
mp-557223;SiO2
mp-557244;SiO2
mp-557264;SiO2
mp-557316;SiO2
mp-557465;SiO2
mp-557591;SiO2
mp-557653;SiO2
mp-557713;Ba2LaTaO6
mp-557723;SiO2
mp-557771;SiO2
mp-557814;SiO2
mp-557837;SiO2
mp-557873;SiO2
mp-557881;SiO2
mp-557894;SiO2
mp-557930;SiO2
mp-557933;SiO2
mp-558025;SiO2
mp-558115;SiO2
mp-558200;SiO2
mp-558203;SiO2
mp-558301;SiO2
mp-558326;SiO2
mp-558351;SiO2
mp-558366;SiO2
mp-558374;SiO2
mp-558564;SiO2
mp-558569;SiO2
mp-558598;SiO2
mp-558733;SiO2
mp-558811;PtS
mp-558864;CrHgF6
mp-558891;SiO2
mp-558931;SiO2
mp-558947;SiO2
mp-559091;SiO2
mp-559273;SiO2
mp-559313;SiO2
mp-559347;SiO2
mp-559360;SiO2
mp-559389;SiO2
mp-559545;SeO2
mp-559550;SiO2
mp-559605;SiO2
mp-559655;PNF2
mp-559740;SiO2
mp-559741;SiO2
mp-559829;SiO2
mp-559860;SiO2
mp-559872;SiO2
mp-559928;SiO2
mp-559962;SiO2
mp-560008;PNF2
mp-560030;CaF2
mp-560064;SiO2
mp-560131;SiO2
mp-560152;SiO2
mp-560155;SiO2
mp-560203;SiO2
mp-560210;CaH2(CO2)2
mp-560252;SiO2
mp-560275;PNF2
mp-560336;SiO2
mp-560449;K3Ni2F7
mp-560511;CaH2(CO2)2
mp-560527;SiO2
mp-560708;SiO2
mp-560754;SiO2
mp-560809;SiO2
mp-560826;SiO2
mp-560836;SiO2
mp-560882;SeO2
mp-560920;SiO2
mp-560922;SiO2
mp-560941;SiO2
mp-560954;SiO2
mp-560973;SiO2
mp-560998;SiO2
mp-561090;SiO2
mp-561116;SiO2
mp-561181;SiO2
mp-561291;SiO2
mp-561301;SiO2
mp-561351;SiO2
mp-561488;SiO2
mp-561628;CeCrS2O
mp-561634;BaNdMn2O5
mp-562490;SiO2
mp-565780;Sr2VO4
mp-567290;LaN
mp-567589;DyAl3
mp-567808;Tm(CuGe)2
mp-567840;Tm(CuGe)2
mp-568342;TbCl
mp-569151;MnGaPt
mp-569630;NdOs2
mp-569981;DyAl3
mp-570173;K2SnCl6
mp-570397;Ho2(GePt3)3
mp-570991;TiSi2
mp-571112;TaMn2
mp-571296;Er(GeRu)2
mp-571453;K2SnCl6
mp-572283;SiO2
mp-573327;InCu2
mp-573651;Li22Pb5
mp-581967;Nb2O5
mp-582988;Bi12PtCl12
mp-592;TiRu
mp-600000;SiO2
mp-600001;SiO2
mp-600002;SiO2
mp-600003;SiO2
mp-600004;SiO2
mp-600005;SiO2
mp-600006;SiO2
mp-600007;SiO2
mp-600014;SiO2
mp-600015;SiO2
mp-600016;SiO2
mp-600018;SiO2
mp-600022;SiO2
mp-600023;SiO2
mp-600024;SiO2
mp-600026;SiO2
mp-600027;SiO2
mp-600028;SiO2
mp-600029;SiO2
mp-600031;SiO2
mp-600032;SiO2
mp-600033;SiO2
mp-600037;SiO2
mp-600038;SiO2
mp-600039;SiO2
mp-600041;SiO2
mp-600045;SiO2
mp-600049;SiO2
mp-600050;SiO2
mp-600051;SiO2
mp-600052;SiO2
mp-600053;SiO2
mp-600054;SiO2
mp-600055;SiO2
mp-600057;SiO2
mp-600059;SiO2
mp-600060;SiO2
mp-600061;SiO2
mp-600063;SiO2
mp-600065;SiO2
mp-600067;SiO2
mp-600068;SiO2
mp-600070;SiO2
mp-600071;SiO2
mp-600072;SiO2
mp-600076;SiO2
mp-600078;SiO2
mp-600080;SiO2
mp-600083;SiO2
mp-600084;SiO2
mp-600085;SiO2
mp-600091;SiO2
mp-600096;SiO2
mp-600098;SiO2
mp-600109;SiO2
mp-600111;SiO2
mp-604;Nb2O5
mp-604637;SiO2
mp-604717;SiO2
mp-611406;CrHgF6
mp-613384;CsIO3
mp-613509;PtS
mp-614918;YClO
mp-615993;SiO2
mp-618578;Sr2VO4
mp-622375;Mn(GaS2)2
mp-622636;TmInCu2
mp-623;HgPt
mp-623452;Mn3Bi
mp-6297;CaCu(GeO3)2
mp-630865;CaFeF5
mp-638005;SeO2
mp-638033;SiO2
mp-638035;SiO2
mp-638038;SiO2
mp-638049;SiO2
mp-639463;SiO2
mp-639478;SiO2
mp-639480;SiO2
mp-639506;SiO2
mp-639511;SiO2
mp-639512;SiO2
mp-639558;SiO2
mp-639682;SiO2
mp-639695;SiO2
mp-639705;SiO2
mp-639724;SiO2
mp-639733;SiO2
mp-639734;SiO2
mp-639741;SiO2
mp-639748;SiO2
mp-640556;SiO2
mp-640909;SiO2
mp-640917;SiO2
mp-641703;Li7P3S11
mp-642279;U6Fe16Si7
mp-643;ThO2
mp-643701;TlP(HO2)2
mp-644923;SiO2
mp-646895;SiO2
mp-651707;SiO2
mp-6537;CaCu(GeO3)2
mp-653763;SiO2
mp-654462;SiO2
mp-654463;SiO2
mp-654464;SiO2
mp-654465;SiO2
mp-654466;SiO2
mp-654467;SiO2
mp-654468;SiO2
mp-654469;SiO2
mp-654470;SiO2
mp-654471;SiO2
mp-654472;SiO2
mp-654473;SiO2
mp-654474;SiO2
mp-654475;SiO2
mp-654476;SiO2
mp-654477;SiO2
mp-654478;SiO2
mp-654479;SiO2
mp-654480;SiO2
mp-654481;SiO2
mp-654482;SiO2
mp-654483;SiO2
mp-654484;SiO2
mp-654485;SiO2
mp-654486;SiO2
mp-654487;SiO2
mp-654488;SiO2
mp-654489;SiO2
mp-654490;SiO2
mp-654491;SiO2
mp-654492;SiO2
mp-654493;SiO2
mp-654494;SiO2
mp-654495;SiO2
mp-654496;SiO2
mp-654497;SiO2
mp-654498;SiO2
mp-654499;SiO2
mp-654500;SiO2
mp-654501;SiO2
mp-654502;SiO2
mp-654503;SiO2
mp-654504;SiO2
mp-654505;SiO2
mp-654506;SiO2
mp-654507;SiO2
mp-654508;SiO2
mp-654509;SiO2
mp-654510;SiO2
mp-654511;SiO2
mp-654512;SiO2
mp-654513;SiO2
mp-654514;SiO2
mp-654515;SiO2
mp-654516;SiO2
mp-654517;SiO2
mp-654518;SiO2
mp-654519;SiO2
mp-654520;SiO2
mp-654521;SiO2
mp-654522;SiO2
mp-654523;SiO2
mp-654524;SiO2
mp-654525;SiO2
mp-654526;SiO2
mp-654527;SiO2
mp-654528;SiO2
mp-654529;SiO2
mp-654530;SiO2
mp-654531;SiO2
mp-654532;SiO2
mp-654533;SiO2
mp-654534;SiO2
mp-654535;SiO2
mp-654536;SiO2
mp-654537;SiO2
mp-654538;SiO2
mp-654539;SiO2
mp-654540;SiO2
mp-654541;SiO2
mp-654542;SiO2
mp-654543;SiO2
mp-654544;SiO2
mp-654545;SiO2
mp-654546;SiO2
mp-654547;SiO2
mp-654548;SiO2
mp-654549;SiO2
mp-654550;SiO2
mp-654551;SiO2
mp-654552;SiO2
mp-654553;SiO2
mp-654554;SiO2
mp-654555;SiO2
mp-654556;SiO2
mp-654557;SiO2
mp-654558;SiO2
mp-654559;SiO2
mp-654560;SiO2
mp-654561;SiO2
mp-654562;SiO2
mp-654563;SiO2
mp-654564;SiO2
mp-654565;SiO2
mp-654566;SiO2
mp-654567;SiO2
mp-654568;SiO2
mp-654569;SiO2
mp-654570;SiO2
mp-654571;SiO2
mp-654572;SiO2
mp-654573;SiO2
mp-654574;SiO2
mp-654575;SiO2
mp-654576;SiO2
mp-654577;SiO2
mp-654578;SiO2
mp-654579;SiO2
mp-654580;SiO2
mp-654581;SiO2
mp-654582;SiO2
mp-654583;SiO2
mp-654584;SiO2
mp-654585;SiO2
mp-654586;SiO2
mp-654587;SiO2
mp-654588;SiO2
mp-654589;SiO2
mp-654590;SiO2
mp-654591;SiO2
mp-654592;SiO2
mp-654593;SiO2
mp-654594;SiO2
mp-654595;SiO2
mp-654596;SiO2
mp-654597;SiO2
mp-654598;SiO2
mp-654599;SiO2
mp-654600;SiO2
mp-654601;SiO2
mp-654602;SiO2
mp-654603;SiO2
mp-654606;SiO2
mp-654607;SiO2
mp-654611;SiO2
mp-654618;SiO2
mp-654619;SiO2
mp-654620;SiO2
mp-654621;SiO2
mp-654622;SiO2
mp-654623;SiO2
mp-654624;SiO2
mp-654625;SiO2
mp-654626;SiO2
mp-654627;SiO2
mp-654628;SiO2
mp-654630;SiO2
mp-654631;SiO2
mp-654640;SiO2
mp-654654;SiO2
mp-654657;SiO2
mp-654658;SiO2
mp-654659;SiO2
mp-654660;SiO2
mp-654665;SiO2
mp-654672;SiO2
mp-654678;SiO2
mp-654679;SiO2
mp-654681;SiO2
mp-654685;SiO2
mp-654692;SiO2
mp-654703;SiO2
mp-654740;SiO2
mp-654752;SiO2
mp-655002;CaSnO3
mp-655006;Ba2LaTaO6
mp-655054;SiO2
mp-655163;SiO2
mp-655230;YClO
mp-655324;NbSbRu
mp-655326;NbSbRu
mp-655431;TiRu
mp-655484;CaH2(CO2)2
mp-655495;SiO2
mp-655510;LaN
mp-655513;SiO2
mp-655516;SiO2
mp-655548;SiO2
mp-655551;SiO2
mp-655559;SiO2
mp-655599;SeO2
mp-655639;CaF2
mp-655688;SiO2
mp-655828;LiB(CN)4
mp-655843;ThO2
mp-655844;SiO2
mp-655937;SiO2
mp-656158;CaF2
mp-656253;Mn(GaS2)2
mp-656282;SiO2
mp-656283;BaAgTeF
mp-656285;SiO2
mp-656303;SiO2
mp-656314;SiO2
mp-656478;InBr
mp-656498;ThO2
mp-656554;CaF2
mp-656576;ThO2
mp-656709;K2SnCl6
mp-656831;Ba2LaTaO6
mp-656898;NbSbRu
mp-657130;TiRu
mp-657137;TiRu
mp-657159;CaF2
mp-657164;CaF2
mp-657165;CaF2
mp-657235;SiO2
mp-657249;CaH2(CO2)2
mp-657663;Ba2LaTaO6
mp-657683;B5H9N
mp-657718;SiO2
mp-657725;SiO2
mp-657726;SiO2
mp-657736;SiO2
mp-657871;CaSnO3
mp-657908;SiO2
mp-657976;Ba2LaTaO6
mp-657986;Bi12PtCl12
mp-658055;P2Pt
mp-658068;CaH2(CO2)2
mp-658231;CaH2(CO2)2
mp-658377;LaN
mp-658380;SiO2
mp-658400;SiO2
mp-658457;SiO2
mp-658530;SiO2
mp-658537;SiO2
mp-658538;SiO2
mp-658542;SiO2
mp-658543;SiO2
mp-658546;SiO2
mp-658572;SiO2
mp-658607;PNF2
mp-658724;SiO2
mp-659018;LiB(CN)4
mp-659032;SiO2
mp-659115;SiO2
mp-659418;Mn(GaS2)2
mp-659433;BaAgTeF
mp-659434;SiO2
mp-659440;SiO2
mp-659459;SiO2
mp-659479;SiO2
mp-659525;TbAgTe2
mp-659616;InBr
mp-659913;PNF2
mp-659939;CaSnO3
mp-659940;YClO
mp-660001;SiO2
mp-660008;SiO2
mp-660023;SiO2
mp-660029;CsK(ClO4)2
mp-660110;K2SnCl6
mp-660175;CaSnO3
mp-660209;RhF3
mp-660577;NaGdCl4
mp-660581;LiBiF6
mp-660590;Ba2LaTaO6
mp-660654;YClO
mp-660758;SiO2
mp-660772;SiO2
mp-660811;Ba2S3
mp-660880;CaSnO3
mp-661020;SiO2
mp-661142;SiO2
mp-661226;P2Pt
mp-661374;YClO
mp-661560;SiO2
mp-661614;Rb3NbO8
mp-662249;SnBr2
mp-662272;SnBr2
mp-662281;SnBr2
mp-662322;Nb2O5
mp-662343;Nb2O5
mp-662353;Nb2O5
mp-662388;CaF2
mp-662395;CaF2
mp-662399;CaF2
mp-662581;SiO2
mp-662706;SiO2
mp-662779;SiO2
mp-662808;SiO2
mp-662815;Mn(GaS2)2
mp-662873;CaH2(CO2)2
mp-662881;SiO2
mp-662883;SiO2
mp-662899;IBr
mp-662972;CaSnO3
mp-663370;SiO2
mp-663371;SiO2
mp-663372;SiO2
mp-663375;SiO2
mp-663377;SiO2
mp-663378;SiO2
mp-663380;SiO2
mp-663390;SeO2
mp-663422;SiO2
mp-663450;CaCu(GeO3)2
mp-663539;LaN
mp-663541;Sr2NCl
mp-663544;SiO2
mp-663557;SiO2
mp-663622;SiO2
mp-663625;SiO2
mp-663697;SiO2
mp-663951;SiO2
mp-663966;SiO2
mp-663990;SiO2
mp-663992;SiO2
mp-663996;SiO2
mp-664029;Rb2RhF6
mp-664056;SiO2
mp-664078;Nb2O5
mp-664169;Sr2NCl
mp-664171;CaCu(GeO3)2
mp-664173;SiO2
mp-664231;Li7P3S11
mp-664770;SiO2
mp-664908;Mn(GaS2)2
mp-664911;BaAgTeF
mp-664912;SiO2
mp-665;SnSe2
mp-665027;TbAgTe2
mp-665120;InBr
mp-665150;NdCl3
mp-665179;PtS
mp-665212;PtS
mp-665229;PtS
mp-665298;CsIO3
mp-665302;Bi2Se3
mp-665338;Ba2LaTaO6
mp-665365;B5H9N
mp-665380;SiO2
mp-665511;NaAg3O2
mp-665602;SiO2
mp-665741;SiO2
mp-665806;SiO2
mp-665869;Sr2LiSc(B2O5)2
mp-665923;Ba2LaTaO6
mp-665992;SiO2
mp-666015;Bi12PtCl12
mp-666158;SiO2
mp-666162;SiO2
mp-666166;SiO2
mp-666169;SiO2
mp-666247;SeO2
mp-666343;Ba2LaTaO6
mp-666415;SiO2
mp-666437;CaH2(CO2)2
mp-666517;Nb2O5
mp-666550;SiO2
mp-666554;PNF2
mp-667071;CaF2
mp-667368;SiO2
mp-667371;SiO2
mp-667373;SiO2
mp-667376;SiO2
mp-667377;SiO2
mp-667383;SiO2
mp-667448;SiO2
mp-667456;SiO2
mp-667783;CaH2(CO2)2
mp-667992;SiO2
mp-668137;SiO2
mp-668138;SiO2
mp-668143;SiO2
mp-668145;SiO2
mp-668148;SiO2
mp-668149;SiO2
